Team A,Team B,Value
"(""Kai'Sa"", 'Thresh')","('Ashe', 'Rakan')",0.36845000000000006
"(""Kai'Sa"", 'Thresh')","('Ashe', 'Pyke')",0.43522500000000003
"(""Kai'Sa"", 'Thresh')","('Ashe', 'Karma')",0.3631750000000001
"(""Kai'Sa"", 'Thresh')","('Ashe', 'Nami')",0.417975
"(""Kai'Sa"", 'Thresh')","('Ashe', 'Braum')",0.37542499999999995
"(""Kai'Sa"", 'Thresh')","('Ashe', 'Leona')",0.4538750000000001
"(""Kai'Sa"", 'Thresh')","('Jhin', 'Rell')",0.44662499999999994
"(""Kai'Sa"", 'Thresh')","('Jhin', 'Nautilus')",0.5383500000000001
"(""Kai'Sa"", 'Thresh')","('Jhin', 'Lulu')",0.581025
"(""Kai'Sa"", 'Thresh')","('Jhin', 'Rakan')",0.469225
"(""Kai'Sa"", 'Thresh')","('Jhin', 'Pyke')",0.5457500000000001
"(""Kai'Sa"", 'Thresh')","('Jhin', 'Karma')",0.4767
"(""Kai'Sa"", 'Thresh')","('Jhin', 'Nami')",0.42125
"(""Kai'Sa"", 'Thresh')","('Jhin', 'Braum')",0.4717000000000002
"(""Kai'Sa"", 'Thresh')","('Jhin', 'Leona')",0.5026500000000002
"(""Kai'Sa"", 'Thresh')","('Ezreal', 'Rell')",0.4561250000000001
"(""Kai'Sa"", 'Thresh')","('Ezreal', 'Nautilus')",0.49860000000000004
"(""Kai'Sa"", 'Thresh')","('Ezreal', 'Lulu')",0.444275
"(""Kai'Sa"", 'Thresh')","('Ezreal', 'Rakan')",0.4732250000000002
"(""Kai'Sa"", 'Thresh')","('Ezreal', 'Pyke')",0.5612500000000001
"(""Kai'Sa"", 'Thresh')","('Ezreal', 'Karma')",0.5007
"(""Kai'Sa"", 'Thresh')","('Ezreal', 'Nami')",0.506
"(""Kai'Sa"", 'Thresh')","('Ezreal', 'Braum')",0.3922000000000001
"(""Kai'Sa"", 'Thresh')","('Ezreal', 'Leona')",0.49615000000000004
"(""Kai'Sa"", 'Thresh')","('Corki bot', 'Rell')",0.2918750000000001
"(""Kai'Sa"", 'Thresh')","('Corki bot', 'Nautilus')",0.41235000000000016
"(""Kai'Sa"", 'Thresh')","('Corki bot', 'Lulu')",0.425775
"(""Kai'Sa"", 'Thresh')","('Corki bot', 'Rakan')",0.2994750000000001
"(""Kai'Sa"", 'Thresh')","('Corki bot', 'Pyke')",0.29825
"(""Kai'Sa"", 'Thresh')","('Corki bot', 'Karma')",0.46445
"(""Kai'Sa"", 'Thresh')","('Corki bot', 'Nami')",0.32150000000000006
"(""Kai'Sa"", 'Thresh')","('Corki bot', 'Braum')",0.27445
"(""Kai'Sa"", 'Thresh')","('Corki bot', 'Leona')",0.3586500000000001
"(""Kai'Sa"", 'Thresh')","('Caitlyn', 'Rell')",0.435
"(""Kai'Sa"", 'Thresh')","('Caitlyn', 'Nautilus')",0.5444750000000002
"(""Kai'Sa"", 'Thresh')","('Caitlyn', 'Lulu')",0.45440000000000014
"(""Kai'Sa"", 'Thresh')","('Caitlyn', 'Rakan')",0.29835000000000006
"(""Kai'Sa"", 'Thresh')","('Caitlyn', 'Pyke')",0.453875
"(""Kai'Sa"", 'Thresh')","('Caitlyn', 'Karma')",0.44182499999999997
"(""Kai'Sa"", 'Thresh')","('Caitlyn', 'Nami')",0.5178750000000002
"(""Kai'Sa"", 'Thresh')","('Caitlyn', 'Braum')",0.347325
"(""Kai'Sa"", 'Thresh')","('Caitlyn', 'Leona')",0.4115250000000002
"(""Kai'Sa"", 'Thresh')","('Jinx', 'Rell')",0.31555000000000016
"(""Kai'Sa"", 'Thresh')","('Jinx', 'Nautilus')",0.49652500000000005
"(""Kai'Sa"", 'Thresh')","('Jinx', 'Lulu')",0.3972000000000001
"(""Kai'Sa"", 'Thresh')","('Jinx', 'Rakan')",0.4359000000000001
"(""Kai'Sa"", 'Thresh')","('Jinx', 'Pyke')",0.4219250000000001
"(""Kai'Sa"", 'Thresh')","('Jinx', 'Karma')",0.36312500000000014
"(""Kai'Sa"", 'Thresh')","('Jinx', 'Nami')",0.4059250000000001
"(""Kai'Sa"", 'Thresh')","('Jinx', 'Braum')",0.373125
"(""Kai'Sa"", 'Thresh')","('Jinx', 'Leona')",0.263075
"(""Kai'Sa"", 'Thresh')","(""Kog'Maw"", 'Rell')",0.31005000000000005
"(""Kai'Sa"", 'Thresh')","(""Kog'Maw"", 'Nautilus')",0.41327500000000017
"(""Kai'Sa"", 'Thresh')","(""Kog'Maw"", 'Lulu')",0.38120000000000015
"(""Kai'Sa"", 'Thresh')","(""Kog'Maw"", 'Rakan')",0.46190000000000014
"(""Kai'Sa"", 'Thresh')","(""Kog'Maw"", 'Pyke')",0.296925
"(""Kai'Sa"", 'Thresh')","(""Kog'Maw"", 'Karma')",0.31762500000000016
"(""Kai'Sa"", 'Thresh')","(""Kog'Maw"", 'Nami')",0.46467500000000017
"(""Kai'Sa"", 'Thresh')","(""Kog'Maw"", 'Braum')",0.44012500000000004
"(""Kai'Sa"", 'Thresh')","(""Kog'Maw"", 'Leona')",0.40732500000000016
"(""Kai'Sa"", 'Thresh')","('Xayah', 'Rell')",0.41140000000000015
"(""Kai'Sa"", 'Thresh')","('Xayah', 'Nautilus')",0.43962500000000004
"(""Kai'Sa"", 'Thresh')","('Xayah', 'Lulu')",0.44830000000000014
"(""Kai'Sa"", 'Thresh')","('Xayah', 'Rakan')",0.41475000000000006
"(""Kai'Sa"", 'Thresh')","('Xayah', 'Pyke')",0.34952500000000003
"(""Kai'Sa"", 'Thresh')","('Xayah', 'Karma')",0.5107250000000001
"(""Kai'Sa"", 'Thresh')","('Xayah', 'Nami')",0.5517750000000001
"(""Kai'Sa"", 'Thresh')","('Xayah', 'Braum')",0.3669750000000001
"(""Kai'Sa"", 'Thresh')","('Xayah', 'Leona')",0.516175
"(""Kai'Sa"", 'Thresh')","('Aphelios', 'Rell')",0.4438250000000001
"(""Kai'Sa"", 'Thresh')","('Aphelios', 'Nautilus')",0.5333000000000001
"(""Kai'Sa"", 'Thresh')","('Aphelios', 'Lulu')",0.44972500000000004
"(""Kai'Sa"", 'Thresh')","('Aphelios', 'Rakan')",0.30842500000000006
"(""Kai'Sa"", 'Thresh')","('Aphelios', 'Pyke')",0.4849500000000001
"(""Kai'Sa"", 'Thresh')","('Aphelios', 'Karma')",0.5736500000000002
"(""Kai'Sa"", 'Thresh')","('Aphelios', 'Nami')",0.5642
"(""Kai'Sa"", 'Thresh')","('Aphelios', 'Braum')",0.5109
"(""Kai'Sa"", 'Thresh')","('Aphelios', 'Leona')",0.6023500000000002
"(""Kai'Sa"", 'Karma')","('Ashe', 'Rell')",0.40927499999999994
"(""Kai'Sa"", 'Karma')","('Ashe', 'Nautilus')",0.46299999999999997
"(""Kai'Sa"", 'Karma')","('Ashe', 'Lulu')",0.419575
"(""Kai'Sa"", 'Karma')","('Ashe', 'Rakan')",0.39702499999999985
"(""Kai'Sa"", 'Karma')","('Ashe', 'Pyke')",0.4546749999999999
"(""Kai'Sa"", 'Karma')","('Ashe', 'Thresh')",0.4886999999999999
"(""Kai'Sa"", 'Karma')","('Ashe', 'Nami')",0.45929999999999993
"(""Kai'Sa"", 'Karma')","('Ashe', 'Braum')",0.4228749999999999
"(""Kai'Sa"", 'Karma')","('Ashe', 'Leona')",0.48627499999999996
"(""Kai'Sa"", 'Karma')","('Jhin', 'Rell')",0.47154999999999986
"(""Kai'Sa"", 'Karma')","('Jhin', 'Nautilus')",0.5655249999999999
"(""Kai'Sa"", 'Karma')","('Jhin', 'Lulu')",0.6100999999999999
"(""Kai'Sa"", 'Karma')","('Jhin', 'Rakan')",0.48879999999999996
"(""Kai'Sa"", 'Karma')","('Jhin', 'Pyke')",0.5561999999999998
"(""Kai'Sa"", 'Karma')","('Jhin', 'Thresh')",0.5812249999999998
"(""Kai'Sa"", 'Karma')","('Jhin', 'Nami')",0.4535749999999999
"(""Kai'Sa"", 'Karma')","('Jhin', 'Braum')",0.51015
"(""Kai'Sa"", 'Karma')","('Jhin', 'Leona')",0.52605
"(""Kai'Sa"", 'Karma')","('Ezreal', 'Rell')",0.48187499999999983
"(""Kai'Sa"", 'Karma')","('Ezreal', 'Nautilus')",0.5265999999999998
"(""Kai'Sa"", 'Karma')","('Ezreal', 'Lulu')",0.4741749999999999
"(""Kai'Sa"", 'Karma')","('Ezreal', 'Rakan')",0.493625
"(""Kai'Sa"", 'Karma')","('Ezreal', 'Pyke')",0.5725250000000001
"(""Kai'Sa"", 'Karma')","('Ezreal', 'Thresh')",0.5833
"(""Kai'Sa"", 'Karma')","('Ezreal', 'Nami')",0.5391499999999998
"(""Kai'Sa"", 'Karma')","('Ezreal', 'Braum')",0.43147499999999994
"(""Kai'Sa"", 'Karma')","('Ezreal', 'Leona')",0.5203749999999999
"(""Kai'Sa"", 'Karma')","('Corki bot', 'Rell')",0.3222499999999999
"(""Kai'Sa"", 'Karma')","('Corki bot', 'Nautilus')",0.444975
"(""Kai'Sa"", 'Karma')","('Corki bot', 'Lulu')",0.4602999999999999
"(""Kai'Sa"", 'Karma')","('Corki bot', 'Rakan')",0.32449999999999996
"(""Kai'Sa"", 'Karma')","('Corki bot', 'Pyke')",0.31415
"(""Kai'Sa"", 'Karma')","('Corki bot', 'Thresh')",0.42442499999999994
"(""Kai'Sa"", 'Karma')","('Corki bot', 'Nami')",0.3592749999999999
"(""Kai'Sa"", 'Karma')","('Corki bot', 'Braum')",0.31834999999999986
"(""Kai'Sa"", 'Karma')","('Corki bot', 'Leona')",0.38749999999999984
"(""Kai'Sa"", 'Karma')","('Caitlyn', 'Rell')",0.4784499999999998
"(""Kai'Sa"", 'Karma')","('Caitlyn', 'Nautilus')",0.590175
"(""Kai'Sa"", 'Karma')","('Caitlyn', 'Lulu')",0.502
"(""Kai'Sa"", 'Karma')","('Caitlyn', 'Rakan')",0.33644999999999997
"(""Kai'Sa"", 'Karma')","('Caitlyn', 'Pyke')",0.48284999999999983
"(""Kai'Sa"", 'Karma')","('Caitlyn', 'Thresh')",0.4151249999999998
"(""Kai'Sa"", 'Karma')","('Caitlyn', 'Nami')",0.568725
"(""Kai'Sa"", 'Karma')","('Caitlyn', 'Braum')",0.40429999999999994
"(""Kai'Sa"", 'Karma')","('Caitlyn', 'Leona')",0.45344999999999996
"(""Kai'Sa"", 'Karma')","('Jinx', 'Rell')",0.3576
"(""Kai'Sa"", 'Karma')","('Jinx', 'Nautilus')",0.540825
"(""Kai'Sa"", 'Karma')","('Jinx', 'Lulu')",0.4433999999999999
"(""Kai'Sa"", 'Karma')","('Jinx', 'Rakan')",0.47259999999999996
"(""Kai'Sa"", 'Karma')","('Jinx', 'Pyke')",0.4494999999999999
"(""Kai'Sa"", 'Karma')","('Jinx', 'Thresh')",0.3802749999999999
"(""Kai'Sa"", 'Karma')","('Jinx', 'Nami')",0.45537499999999986
"(""Kai'Sa"", 'Karma')","('Jinx', 'Braum')",0.4286999999999999
"(""Kai'Sa"", 'Karma')","('Jinx', 'Leona')",0.3035999999999998
"(""Kai'Sa"", 'Karma')","(""Kog'Maw"", 'Rell')",0.3583499999999999
"(""Kai'Sa"", 'Karma')","(""Kog'Maw"", 'Nautilus')",0.4638250000000001
"(""Kai'Sa"", 'Karma')","(""Kog'Maw"", 'Lulu')",0.43365000000000004
"(""Kai'Sa"", 'Karma')","(""Kog'Maw"", 'Rakan')",0.50485
"(""Kai'Sa"", 'Karma')","(""Kog'Maw"", 'Pyke')",0.3307499999999999
"(""Kai'Sa"", 'Karma')","(""Kog'Maw"", 'Thresh')",0.39527500000000004
"(""Kai'Sa"", 'Karma')","(""Kog'Maw"", 'Nami')",0.5203749999999999
"(""Kai'Sa"", 'Karma')","(""Kog'Maw"", 'Braum')",0.5019499999999999
"(""Kai'Sa"", 'Karma')","(""Kog'Maw"", 'Leona')",0.45409999999999995
"(""Kai'Sa"", 'Karma')","('Xayah', 'Rell')",0.462875
"(""Kai'Sa"", 'Karma')","('Xayah', 'Nautilus')",0.49334999999999996
"(""Kai'Sa"", 'Karma')","('Xayah', 'Lulu')",0.503925
"(""Kai'Sa"", 'Karma')","('Xayah', 'Rakan')",0.460875
"(""Kai'Sa"", 'Karma')","('Xayah', 'Pyke')",0.38652499999999995
"(""Kai'Sa"", 'Karma')","('Xayah', 'Thresh')",0.4635499999999999
"(""Kai'Sa"", 'Karma')","('Xayah', 'Nami')",0.6106499999999998
"(""Kai'Sa"", 'Karma')","('Xayah', 'Braum')",0.43197499999999994
"(""Kai'Sa"", 'Karma')","('Xayah', 'Leona')",0.5661249999999999
"(""Kai'Sa"", 'Karma')","('Aphelios', 'Rell')",0.4837249999999999
"(""Kai'Sa"", 'Karma')","('Aphelios', 'Nautilus')",0.5754499999999999
"(""Kai'Sa"", 'Karma')","('Aphelios', 'Lulu')",0.49377499999999985
"(""Kai'Sa"", 'Karma')","('Aphelios', 'Rakan')",0.3429749999999999
"(""Kai'Sa"", 'Karma')","('Aphelios', 'Pyke')",0.5103749999999999
"(""Kai'Sa"", 'Karma')","('Aphelios', 'Thresh')",0.49014999999999986
"(""Kai'Sa"", 'Karma')","('Aphelios', 'Nami')",0.6114999999999999
"(""Kai'Sa"", 'Karma')","('Aphelios', 'Braum')",0.5643249999999999
"(""Kai'Sa"", 'Karma')","('Aphelios', 'Leona')",0.6407249999999999
"(""Kai'Sa"", 'Nami')","('Ashe', 'Rell')",0.29687499999999994
"(""Kai'Sa"", 'Nami')","('Ashe', 'Nautilus')",0.343725
"(""Kai'Sa"", 'Nami')","('Ashe', 'Lulu')",0.31155
"(""Kai'Sa"", 'Nami')","('Ashe', 'Rakan')",0.29477499999999995
"(""Kai'Sa"", 'Nami')","('Ashe', 'Pyke')",0.3573499999999999
"(""Kai'Sa"", 'Nami')","('Ashe', 'Thresh')",0.3881749999999999
"(""Kai'Sa"", 'Nami')","('Ashe', 'Karma')",0.278925
"(""Kai'Sa"", 'Nami')","('Ashe', 'Braum')",0.3174249999999999
"(""Kai'Sa"", 'Nami')","('Ashe', 'Leona')",0.374875
"(""Kai'Sa"", 'Nami')","('Jhin', 'Rell')",0.356525
"(""Kai'Sa"", 'Nami')","('Jhin', 'Nautilus')",0.443625
"(""Kai'Sa"", 'Nami')","('Jhin', 'Lulu')",0.49945000000000006
"(""Kai'Sa"", 'Nami')","('Jhin', 'Rakan')",0.3839249999999999
"(""Kai'Sa"", 'Nami')","('Jhin', 'Pyke')",0.45624999999999993
"(""Kai'Sa"", 'Nami')","('Jhin', 'Thresh')",0.4780749999999999
"(""Kai'Sa"", 'Nami')","('Jhin', 'Karma')",0.3808249999999999
"(""Kai'Sa"", 'Nami')","('Jhin', 'Braum')",0.4020750000000001
"(""Kai'Sa"", 'Nami')","('Jhin', 'Leona')",0.4120250000000001
"(""Kai'Sa"", 'Nami')","('Ezreal', 'Rell')",0.3612
"(""Kai'Sa"", 'Nami')","('Ezreal', 'Nautilus')",0.39904999999999985
"(""Kai'Sa"", 'Nami')","('Ezreal', 'Lulu')",0.35787499999999994
"(""Kai'Sa"", 'Nami')","('Ezreal', 'Rakan')",0.3831
"(""Kai'Sa"", 'Nami')","('Ezreal', 'Pyke')",0.4669250000000001
"(""Kai'Sa"", 'Nami')","('Ezreal', 'Thresh')",0.47450000000000003
"(""Kai'Sa"", 'Nami')","('Ezreal', 'Karma')",0.3999999999999999
"(""Kai'Sa"", 'Nami')","('Ezreal', 'Braum')",0.31775000000000014
"(""Kai'Sa"", 'Nami')","('Ezreal', 'Leona')",0.40069999999999995
"(""Kai'Sa"", 'Nami')","('Corki bot', 'Rell')",0.21195000000000003
"(""Kai'Sa"", 'Nami')","('Corki bot', 'Nautilus')",0.32780000000000004
"(""Kai'Sa"", 'Nami')","('Corki bot', 'Lulu')",0.35437499999999994
"(""Kai'Sa"", 'Nami')","('Corki bot', 'Rakan')",0.22435
"(""Kai'Sa"", 'Nami')","('Corki bot', 'Pyke')",0.218925
"(""Kai'Sa"", 'Nami')","('Corki bot', 'Thresh')",0.32599999999999996
"(""Kai'Sa"", 'Nami')","('Corki bot', 'Karma')",0.37875
"(""Kai'Sa"", 'Nami')","('Corki bot', 'Braum')",0.2149999999999999
"(""Kai'Sa"", 'Nami')","('Corki bot', 'Leona')",0.2782
"(""Kai'Sa"", 'Nami')","('Caitlyn', 'Rell')",0.3480499999999999
"(""Kai'Sa"", 'Nami')","('Caitlyn', 'Nautilus')",0.4529000000000001
"(""Kai'Sa"", 'Nami')","('Caitlyn', 'Lulu')",0.375975
"(""Kai'Sa"", 'Nami')","('Caitlyn', 'Rakan')",0.2162
"(""Kai'Sa"", 'Nami')","('Caitlyn', 'Pyke')",0.3675249999999999
"(""Kai'Sa"", 'Nami')","('Caitlyn', 'Thresh')",0.2965999999999999
"(""Kai'Sa"", 'Nami')","('Caitlyn', 'Karma')",0.34909999999999985
"(""Kai'Sa"", 'Nami')","('Caitlyn', 'Braum')",0.28084999999999993
"(""Kai'Sa"", 'Nami')","('Caitlyn', 'Leona')",0.32405000000000006
"(""Kai'Sa"", 'Nami')","('Jinx', 'Rell')",0.23965000000000006
"(""Kai'Sa"", 'Nami')","('Jinx', 'Nautilus')",0.4159999999999999
"(""Kai'Sa"", 'Nami')","('Jinx', 'Lulu')",0.32982500000000003
"(""Kai'Sa"", 'Nami')","('Jinx', 'Rakan')",0.3648
"(""Kai'Sa"", 'Nami')","('Jinx', 'Pyke')",0.346625
"(""Kai'Sa"", 'Nami')","('Jinx', 'Thresh')",0.27419999999999994
"(""Kai'Sa"", 'Nami')","('Jinx', 'Karma')",0.28144999999999987
"(""Kai'Sa"", 'Nami')","('Jinx', 'Braum')",0.3177
"(""Kai'Sa"", 'Nami')","('Jinx', 'Leona')",0.18664999999999993
"(""Kai'Sa"", 'Nami')","(""Kog'Maw"", 'Rell')",0.251525
"(""Kai'Sa"", 'Nami')","(""Kog'Maw"", 'Nautilus')",0.350125
"(""Kai'Sa"", 'Nami')","(""Kog'Maw"", 'Lulu')",0.33120000000000005
"(""Kai'Sa"", 'Nami')","(""Kog'Maw"", 'Rakan')",0.408175
"(""Kai'Sa"", 'Nami')","(""Kog'Maw"", 'Pyke')",0.2389999999999999
"(""Kai'Sa"", 'Nami')","(""Kog'Maw"", 'Thresh')",0.30032500000000006
"(""Kai'Sa"", 'Nami')","(""Kog'Maw"", 'Karma')",0.2533250000000001
"(""Kai'Sa"", 'Nami')","(""Kog'Maw"", 'Braum')",0.402075
"(""Kai'Sa"", 'Nami')","(""Kog'Maw"", 'Leona')",0.34827500000000006
"(""Kai'Sa"", 'Nami')","('Xayah', 'Rell')",0.3377000000000001
"(""Kai'Sa"", 'Nami')","('Xayah', 'Nautilus')",0.3613
"(""Kai'Sa"", 'Nami')","('Xayah', 'Lulu')",0.38312500000000005
"(""Kai'Sa"", 'Nami')","('Xayah', 'Rakan')",0.3458500000000001
"(""Kai'Sa"", 'Nami')","('Xayah', 'Pyke')",0.276425
"(""Kai'Sa"", 'Nami')","('Xayah', 'Thresh')",0.3502499999999999
"(""Kai'Sa"", 'Nami')","('Xayah', 'Karma')",0.4312499999999999
"(""Kai'Sa"", 'Nami')","('Xayah', 'Braum')",0.31375000000000003
"(""Kai'Sa"", 'Nami')","('Xayah', 'Leona')",0.44194999999999995
"(""Kai'Sa"", 'Nami')","('Aphelios', 'Rell')",0.35175000000000006
"(""Kai'Sa"", 'Nami')","('Aphelios', 'Nautilus')",0.43660000000000004
"(""Kai'Sa"", 'Nami')","('Aphelios', 'Lulu')",0.3661749999999999
"(""Kai'Sa"", 'Nami')","('Aphelios', 'Rakan')",0.22115000000000007
"(""Kai'Sa"", 'Nami')","('Aphelios', 'Pyke')",0.39347499999999996
"(""Kai'Sa"", 'Nami')","('Aphelios', 'Thresh')",0.37004999999999993
"(""Kai'Sa"", 'Nami')","('Aphelios', 'Karma')",0.4758
"(""Kai'Sa"", 'Nami')","('Aphelios', 'Braum')",0.4393
"(""Kai'Sa"", 'Nami')","('Aphelios', 'Leona')",0.50975
"(""Kai'Sa"", 'Braum')","('Ashe', 'Rell')",0.44339999999999996
"(""Kai'Sa"", 'Braum')","('Ashe', 'Nautilus')",0.50895
"(""Kai'Sa"", 'Braum')","('Ashe', 'Lulu')",0.4355749999999999
"(""Kai'Sa"", 'Braum')","('Ashe', 'Rakan')",0.44004999999999994
"(""Kai'Sa"", 'Braum')","('Ashe', 'Pyke')",0.49129999999999996
"(""Kai'Sa"", 'Braum')","('Ashe', 'Thresh')",0.5403249999999999
"(""Kai'Sa"", 'Braum')","('Ashe', 'Karma')",0.42495
"(""Kai'Sa"", 'Braum')","('Ashe', 'Nami')",0.48467499999999986
"(""Kai'Sa"", 'Braum')","('Ashe', 'Leona')",0.519825
"(""Kai'Sa"", 'Braum')","('Jhin', 'Rell')",0.5220749999999998
"(""Kai'Sa"", 'Braum')","('Jhin', 'Nautilus')",0.627875
"(""Kai'Sa"", 'Braum')","('Jhin', 'Lulu')",0.6425
"(""Kai'Sa"", 'Braum')","('Jhin', 'Rakan')",0.548225
"(""Kai'Sa"", 'Braum')","('Jhin', 'Pyke')",0.6092249999999999
"(""Kai'Sa"", 'Braum')","('Jhin', 'Thresh')",0.6492499999999999
"(""Kai'Sa"", 'Braum')","('Jhin', 'Karma')",0.5458749999999999
"(""Kai'Sa"", 'Braum')","('Jhin', 'Nami')",0.49534999999999985
"(""Kai'Sa"", 'Braum')","('Jhin', 'Leona')",0.5760000000000001
"(""Kai'Sa"", 'Braum')","('Ezreal', 'Rell')",0.519075
"(""Kai'Sa"", 'Braum')","('Ezreal', 'Nautilus')",0.575625
"(""Kai'Sa"", 'Braum')","('Ezreal', 'Lulu')",0.4932499999999998
"(""Kai'Sa"", 'Braum')","('Ezreal', 'Rakan')",0.539725
"(""Kai'Sa"", 'Braum')","('Ezreal', 'Pyke')",0.612225
"(""Kai'Sa"", 'Braum')","('Ezreal', 'Thresh')",0.638
"(""Kai'Sa"", 'Braum')","('Ezreal', 'Karma')",0.557375
"(""Kai'Sa"", 'Braum')","('Ezreal', 'Nami')",0.5675999999999999
"(""Kai'Sa"", 'Braum')","('Ezreal', 'Leona')",0.5569999999999999
"(""Kai'Sa"", 'Braum')","('Corki bot', 'Rell')",0.3317
"(""Kai'Sa"", 'Braum')","('Corki bot', 'Nautilus')",0.46625
"(""Kai'Sa"", 'Braum')","('Corki bot', 'Lulu')",0.4516249999999999
"(""Kai'Sa"", 'Braum')","('Corki bot', 'Rakan')",0.34285
"(""Kai'Sa"", 'Braum')","('Corki bot', 'Pyke')",0.3261
"(""Kai'Sa"", 'Braum')","('Corki bot', 'Thresh')",0.45137499999999986
"(""Kai'Sa"", 'Braum')","('Corki bot', 'Karma')",0.4979999999999999
"(""Kai'Sa"", 'Braum')","('Corki bot', 'Nami')",0.3599749999999999
"(""Kai'Sa"", 'Braum')","('Corki bot', 'Leona')",0.39637499999999987
"(""Kai'Sa"", 'Braum')","('Caitlyn', 'Rell')",0.4840999999999999
"(""Kai'Sa"", 'Braum')","('Caitlyn', 'Nautilus')",0.60765
"(""Kai'Sa"", 'Braum')","('Caitlyn', 'Lulu')",0.489525
"(""Kai'Sa"", 'Braum')","('Caitlyn', 'Rakan')",0.3509999999999999
"(""Kai'Sa"", 'Braum')","('Caitlyn', 'Pyke')",0.49099999999999994
"(""Kai'Sa"", 'Braum')","('Caitlyn', 'Thresh')",0.43827499999999986
"(""Kai'Sa"", 'Braum')","('Caitlyn', 'Karma')",0.4846499999999999
"(""Kai'Sa"", 'Braum')","('Caitlyn', 'Nami')",0.565625
"(""Kai'Sa"", 'Braum')","('Caitlyn', 'Leona')",0.458525
"(""Kai'Sa"", 'Braum')","('Jinx', 'Rell')",0.37292500000000006
"(""Kai'Sa"", 'Braum')","('Jinx', 'Nautilus')",0.5679749999999999
"(""Kai'Sa"", 'Braum')","('Jinx', 'Lulu')",0.44059999999999994
"(""Kai'Sa"", 'Braum')","('Jinx', 'Rakan')",0.49682500000000007
"(""Kai'Sa"", 'Braum')","('Jinx', 'Pyke')",0.467325
"(""Kai'Sa"", 'Braum')","('Jinx', 'Thresh')",0.41309999999999997
"(""Kai'Sa"", 'Braum')","('Jinx', 'Karma')",0.4142249999999999
"(""Kai'Sa"", 'Braum')","('Jinx', 'Nami')",0.4619499999999999
"(""Kai'Sa"", 'Braum')","('Jinx', 'Leona')",0.3183499999999999
"(""Kai'Sa"", 'Braum')","(""Kog'Maw"", 'Rell')",0.36517499999999997
"(""Kai'Sa"", 'Braum')","(""Kog'Maw"", 'Nautilus')",0.48247500000000004
"(""Kai'Sa"", 'Braum')","(""Kog'Maw"", 'Lulu')",0.42235
"(""Kai'Sa"", 'Braum')","(""Kog'Maw"", 'Rakan')",0.520575
"(""Kai'Sa"", 'Braum')","(""Kog'Maw"", 'Pyke')",0.34007499999999985
"(""Kai'Sa"", 'Braum')","(""Kog'Maw"", 'Thresh')",0.41960000000000003
"(""Kai'Sa"", 'Braum')","(""Kog'Maw"", 'Karma')",0.366475
"(""Kai'Sa"", 'Braum')","(""Kog'Maw"", 'Nami')",0.51845
"(""Kai'Sa"", 'Braum')","(""Kog'Maw"", 'Leona')",0.4603500000000001
"(""Kai'Sa"", 'Braum')","('Xayah', 'Rell')",0.4870250000000001
"(""Kai'Sa"", 'Braum')","('Xayah', 'Nautilus')",0.5293249999999999
"(""Kai'Sa"", 'Braum')","('Xayah', 'Lulu')",0.50995
"(""Kai'Sa"", 'Braum')","('Xayah', 'Rakan')",0.493925
"(""Kai'Sa"", 'Braum')","('Xayah', 'Pyke')",0.41317499999999996
"(""Kai'Sa"", 'Braum')","('Xayah', 'Thresh')",0.5051999999999999
"(""Kai'Sa"", 'Braum')","('Xayah', 'Karma')",0.580075
"(""Kai'Sa"", 'Braum')","('Xayah', 'Nami')",0.62605
"(""Kai'Sa"", 'Braum')","('Xayah', 'Leona')",0.5896999999999999
"(""Kai'Sa"", 'Braum')","('Aphelios', 'Rell')",0.51315
"(""Kai'Sa"", 'Braum')","('Aphelios', 'Nautilus')",0.6166999999999999
"(""Kai'Sa"", 'Braum')","('Aphelios', 'Lulu')",0.5050749999999999
"(""Kai'Sa"", 'Braum')","('Aphelios', 'Rakan')",0.3813
"(""Kai'Sa"", 'Braum')","('Aphelios', 'Pyke')",0.5423
"(""Kai'Sa"", 'Braum')","('Aphelios', 'Thresh')",0.537075
"(""Kai'Sa"", 'Braum')","('Aphelios', 'Karma')",0.6367
"(""Kai'Sa"", 'Braum')","('Aphelios', 'Nami')",0.6321749999999999
"(""Kai'Sa"", 'Braum')","('Aphelios', 'Leona')",0.6695749999999998
"(""Kai'Sa"", 'Leona')","('Ashe', 'Rell')",0.43552499999999994
"(""Kai'Sa"", 'Leona')","('Ashe', 'Nautilus')",0.5018
"(""Kai'Sa"", 'Leona')","('Ashe', 'Lulu')",0.44907500000000006
"(""Kai'Sa"", 'Leona')","('Ashe', 'Rakan')",0.42847500000000005
"(""Kai'Sa"", 'Leona')","('Ashe', 'Pyke')",0.485875
"(""Kai'Sa"", 'Leona')","('Ashe', 'Thresh')",0.5125
"(""Kai'Sa"", 'Leona')","('Ashe', 'Karma')",0.412175
"(""Kai'Sa"", 'Leona')","('Ashe', 'Nami')",0.47784999999999994
"(""Kai'Sa"", 'Leona')","('Ashe', 'Braum')",0.4425
"(""Kai'Sa"", 'Leona')","('Jhin', 'Rell')",0.501875
"(""Kai'Sa"", 'Leona')","('Jhin', 'Nautilus')",0.6084
"(""Kai'Sa"", 'Leona')","('Jhin', 'Lulu')",0.6436750000000001
"(""Kai'Sa"", 'Leona')","('Jhin', 'Rakan')",0.524325
"(""Kai'Sa"", 'Leona')","('Jhin', 'Pyke')",0.591475
